"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.19766 0.0478 0.0275
0.19776 0.0490 0.0269
0.19786 0.0478 0.0275
0.19796 0.0484 0.0275
0.19806 0.0490 0.0221
0.19816 0.0586 0.0263
0.19826 0.0622 0.0281
0.19836 0.0538 0.0251
0.19846 0.0335 0.0203
0.19856 0.0353 0.0215
0.19866 0.0371 0.0221
0.19876 0.0365 0.0221
0.19886 0.0365 0.0221
0.19896 0.0377 0.0227
0.19906 0.0395 0.0221
0.19916 0.0496 0.0263
0.19926 0.0365 0.0209
0.19935 0.0371 0.0221
0.19945 0.0365 0.0227
0.19955 0.0365 0.0209
0.19965 0.0365 0.0221
0.19975 0.0371 0.0227
0.19985 0.0383 0.0227
0.19995 0.0371 0.0227
0.20005 0.0365 0.0221
0.20015 0.0365 0.0209
0.20025 0.0365 0.0227
0.20035 0.0371 0.0221
0.20045 0.0365 0.0221
0.20055 0.0365 0.0221
0.20065 0.0371 0.0221
0.20075 0.0377 0.0227
0.20085 0.0371 0.0221
0.20095 0.0371 0.0221
0.20105 0.0359 0.0221
0.20115 0.0365 0.0215
0.20125 0.0365 0.0221
0.20135 0.0365 0.0221
0.20145 0.0371 0.0215
0.20155 0.0365 0.0221
0.20165 0.0365 0.0221
0.20175 0.0371 0.0221
0.20185 0.0431 0.0245
0.20195 0.0401 0.0221
0.20205 0.0371 0.0221
0.20215 0.0365 0.0221
0.20225 0.0365 0.0227
0.20235 0.0371 0.0221
0.20244 0.0365 0.0221
0.20254 0.0365 0.0221
0.20264 0.0365 0.0215
0.20274 0.0371 0.0209
0.20284 0.0365 0.0221
0.20294 0.0365 0.0227
0.20304 0.0371 0.0221
0.20314 0.0365 0.0221
0.20324 0.0365 0.0221
0.20334 0.0371 0.0221
0.20344 0.0353 0.0227
0.20354 0.0377 0.0221
0.20364 0.0371 0.0209
0.20374 0.0365 0.0215
0.20384 0.0365 0.0233
0.20394 0.0371 0.0209
0.20404 0.0365 0.0221
0.20414 0.0383 0.0233
0.20424 0.0389 0.0233
0.20434 0.0317 0.0221
0.20444 0.0323 0.0227
0.20454 0.0311 0.0209
0.20464 0.0323 0.0215
0.20474 0.0311 0.0221
0.20484 0.0329 0.0221
0.20494 0.0311 0.0221
0.20504 0.0323 0.0215
0.20514 0.0317 0.0209
0.20524 0.0323 0.0221
0.20534 0.0311 0.0227
0.20544 0.0323 0.0221
0.20553 0.0311 0.0209
0.20563 0.0257 0.0215
0.20573 0.0329 0.0221
0.20583 0.0329 0.0221
0.20593 0.0335 0.0221
0.20603 0.0329 0.0227
0.20613 0.0329 0.0221
0.20623 0.0329 0.0221
0.20633 0.0341 0.0233
0.20643 0.0329 0.0221
0.20653 0.0341 0.0221
0.20663 0.0329 0.0233
0.20673 0.0437 0.0263
0.20683 0.0478 0.0275
0.20693 0.0251 0.0209
0.20703 0.0251 0.0215
0.20713 0.0251 0.0191
0.20723 0.0257 0.0209
0.20733 0.0431 0.0257
0.20743 0.0436 0.0251
0.20753 0.0443 0.0245
0.20763 0.0431 0.0251
0.20773 0.0431 0.0251
0.20783 0.0442 0.0251
0.20793 0.0437 0.0257
0.20803 0.0431 0.0251
0.20813 0.0431 0.0245
0.20823 0.0442 0.0251
0.20833 0.0443 0.0251
0.20843 0.0431 0.0251
0.20853 0.0431 0.0257
0.20862 0.0436 0.0239
0.20872 0.0425 0.0251
0.20882 0.0359 0.0245
0.20892 0.0401 0.0245
0.20902 0.0419 0.0251
0.20912 0.0443 0.0245
0.20922 0.0443 0.0251
0.20932 0.0437 0.0239
0.20942 0.0431 0.0257
0.20952 0.0442 0.0251
0.20962 0.0419 0.0239
0.20972 0.0443 0.0257
0.20982 0.0448 0.0239
0.20992 0.0448 0.0233
0.21002 0.0460 0.0245
0.21012 0.0448 0.0233
0.21022 0.0448 0.0233
0.21032 0.0448 0.0227
0.21042 0.0448 0.0245
0.21052 0.0448 0.0233
0.21062 0.0460 0.0245
0.21072 0.0448 0.0227
0.21082 0.0448 0.0245
0.21092 0.0448 0.0245
0.21102 0.0431 0.0251
0.21112 0.0431 0.0251
0.21122 0.0442 0.0251
0.21132 0.0431 0.0245
0.21142 0.0443 0.0263
0.21152 0.0401 0.0233
0.21162 0.0413 0.0269
0.21171 0.0448 0.0257
0.21181 0.0568 0.0281
0.21191 0.0544 0.0275
0.21201 0.0448 0.0239
0.21211 0.0431 0.0257
0.21221 0.0431 0.0251
0.21231 0.0437 0.0251
0.21241 0.0436 0.0251
0.21251 0.0448 0.0245
0.21261 0.0574 0.0293
0.21271 0.0466 0.0251
0.21281 0.0442 0.0257
0.21291 0.0443 0.0251
0.21301 0.0454 0.0263
0.21311 0.0496 0.0269
0.21321 0.0478 0.0275
0.21331 0.0472 0.0263
0.21341 0.0472 0.0275
0.21351 0.0466 0.0263
0.21361 0.0466 0.0269
0.21371 0.0466 0.0263
0.21381 0.0478 0.0263
0.21391 0.0466 0.0263
0.21401 0.0466 0.0263
0.21411 0.0466 0.0275
0.21421 0.0472 0.0275
0.21431 0.0472 0.0257
0.21441 0.0466 0.0263
0.21451 0.0472 0.0263
0.21461 0.0472 0.0275
0.21471 0.0460 0.0263
0.21480 0.0460 0.0251
0.21490 0.0466 0.0263
0.21500 0.0454 0.0263
0.21510 0.0460 0.0263
0.21520 0.0466 0.0263
0.21530 0.0448 0.0263
0.21540 0.0490 0.0275
0.21550 0.0484 0.0269
0.21560 0.0502 0.0287
0.21570 0.0526 0.0281
0.21580 0.0520 0.0281
0.21590 0.0514 0.0293
0.21600 0.0514 0.0299
0.21610 0.0532 0.0281
0.21620 0.0508 0.0293
0.21630 0.0526 0.0293
0.21640 0.0520 0.0281
0.21650 0.0514 0.0287
0.21660 0.0514 0.0281
0.21670 0.0520 0.0305
0.21680 0.0526 0.0269
0.21690 0.0508 0.0293
0.21700 0.0526 0.0287
0.21710 0.0520 0.0293
0.21720 0.0526 0.0281
0.21730 0.0502 0.0293
0.21740 0.0556 0.0305
0.21750 0.0616 0.0335
0.21760 0.0616 0.0329
0.21770 0.0616 0.0329
0.21780 0.0604 0.0323
0.21789 0.0622 0.0323
0.21799 0.0604 0.0335
0.21809 0.0616 0.0329
0.21819 0.0520 0.0287
0.21829 0.0526 0.0293
0.21839 0.0556 0.0293
0.21849 0.0568 0.0305
0.21859 0.0568 0.0281
0.21869 0.0544 0.0281
0.21879 0.0520 0.0293
0.21889 0.0514 0.0293
0.21899 0.0514 0.0287
0.21909 0.0532 0.0293
0.21919 0.0508 0.0293
0.21929 0.0526 0.0281
0.21939 0.0520 0.0281
0.21949 0.0514 0.0293
0.21959 0.0514 0.0287
0.21969 0.0496 0.0251
0.21979 0.0490 0.0245
0.21989 0.0478 0.0263
0.21999 0.0496 0.0251
0.22009 0.0496 0.0251
0.22019 0.0484 0.0245
0.22029 0.0484 0.0263
0.22039 0.0496 0.0251
0.22049 0.0496 0.0263
0.22059 0.0514 0.0275
0.22069 0.0508 0.0263
0.22079 0.0514 0.0281
0.22089 0.0514 0.0263
0.22098 0.0514 0.0263
0.22108 0.0514 0.0269
0.22118 0.0502 0.0275
0.22128 0.0502 0.0263
0.22138 0.0526 0.0281
0.22148 0.0502 0.0263
0.22158 0.0514 0.0263
0.22168 0.0514 0.0287
0.22178 0.0514 0.0263
0.22188 0.0514 0.0269
0.22198 0.0502 0.0275
0.22208 0.0514 0.0263
0.22218 0.0556 0.0305
0.22228 0.0580 0.0299
0.22238 0.0574 0.0305
0.22248 0.0586 0.0305
0.22258 0.0568 0.0305
0.22268 0.0574 0.0281
0.22278 0.0508 0.0281
0.22288 0.0514 0.0263
0.22298 0.0514 0.0275
0.22308 0.0514 0.0275
0.22318 0.0514 0.0263
0.22328 0.0502 0.0269
0.22338 0.0514 0.0263
0.22348 0.0502 0.0275
0.22358 0.0514 0.0269
0.22368 0.0514 0.0275
0.22378 0.0514 0.0263
0.22388 0.0514 0.0275
0.22398 0.0484 0.0251
0.22407 0.0484 0.0263
0.22417 0.0496 0.0245
0.22427 0.0496 0.0251
0.22437 0.0472 0.0251
0.22447 0.0496 0.0263
0.22457 0.0496 0.0245
0.22467 0.0478 0.0263
0.22477 0.0490 0.0239
0.22487 0.0496 0.0263
0.22497 0.0478 0.0245
0.22507 0.0496 0.0251
0.22517 0.0490 0.0251
0.22527 0.0526 0.0287
0.22537 0.0502 0.0263
0.22547 0.0532 0.0281
0.22557 0.0514 0.0275
0.22567 0.0520 0.0269
0.22577 0.0526 0.0263
0.22587 0.0490 0.0263
0.22597 0.0592 0.0281
0.22607 0.0586 0.0287
0.22617 0.0604 0.0281
0.22627 0.0592 0.0293
0.22637 0.0598 0.0293
0.22647 0.0598 0.0287
0.22657 0.0592 0.0281
0.22667 0.0568 0.0281
0.22677 0.0580 0.0305
0.22687 0.0640 0.0311
0.22697 0.0646 0.0329
0.22707 0.0646 0.0323
0.22716 0.0610 0.0293
0.22726 0.0592 0.0281
0.22736 0.0598 0.0281
0.22746 0.0598 0.0293
0.22756 0.0592 0.0287
0.22766 0.0586 0.0293
0.22776 0.0598 0.0281
0.22786 0.0598 0.0281
0.22796 0.0550 0.0287
0.22806 0.0490 0.0263
0.22816 0.0443 0.0263
0.22826 0.0395 0.0239
0.22836 0.0377 0.0257
0.22846 0.0383 0.0251
0.22856 0.0377 0.0251
0.22866 0.0377 0.0251
0.22876 0.0383 0.0257
0.22886 0.0532 0.0293
0.22896 0.0550 0.0299
0.22906 0.0550 0.0305
0.22916 0.0550 0.0305
0.22926 0.0550 0.0281
0.22936 0.0538 0.0293
0.22946 0.0550 0.0275
0.22956 0.0544 0.0281
0.22966 0.0538 0.0287
0.22976 0.0544 0.0293
0.22986 0.0550 0.0281
0.22996 0.0538 0.0281
0.23006 0.0544 0.0287
0.23016 0.0550 0.0293
0.23025 0.0544 0.0281
0.23035 0.0526 0.0281
0.23045 0.0466 0.0263
0.23055 0.0478 0.0275
0.23065 0.0550 0.0281
0.23075 0.0538 0.0293
0.23085 0.0544 0.0287
0.23095 0.0538 0.0281
0.23105 0.0562 0.0275
0.23115 0.0526 0.0293
0.23125 0.0544 0.0281
0.23135 0.0550 0.0281
0.23145 0.0538 0.0287
0.23155 0.0550 0.0281
0.23165 0.0514 0.0287
0.23175 0.0478 0.0281
0.23185 0.0478 0.0263
0.23195 0.0472 0.0281
0.23205 0.0490 0.0263
0.23215 0.0466 0.0293
0.23225 0.0472 0.0263
0.23235 0.0478 0.0281
0.23245 0.0478 0.0275
0.23255 0.0478 0.0281
0.23265 0.0472 0.0275
0.23275 0.0490 0.0275
0.23285 0.0466 0.0281
0.23295 0.0550 0.0281
0.23305 0.0550 0.0287
0.23315 0.0538 0.0281
0.23325 0.0544 0.0281
0.23334 0.0538 0.0287
0.23344 0.0550 0.0293
0.23354 0.0538 0.0275
0.23364 0.0550 0.0281
0.23374 0.0544 0.0281
0.23384 0.0538 0.0293
0.23394 0.0544 0.0287
0.23404 0.0550 0.0281
0.23414 0.0538 0.0293
0.23424 0.0550 0.0281
0.23434 0.0544 0.0275
0.23444 0.0538 0.0281
0.23454 0.0550 0.0287
0.23464 0.0538 0.0293
0.23474 0.0544 0.0281
0.23484 0.0550 0.0281
0.23494 0.0550 0.0287
0.23504 0.0532 0.0281
0.23514 0.0550 0.0281
0.23524 0.0538 0.0287
0.23534 0.0544 0.0281
0.23544 0.0550 0.0293
0.23554 0.0538 0.0281
0.23564 0.0538 0.0287
0.23574 0.0454 0.0281
0.23584 0.0454 0.0287
0.23594 0.0460 0.0293
0.23604 0.0448 0.0269
0.23614 0.0460 0.0305
0.23624 0.0437 0.0275
0.23634 0.0460 0.0293
0.23643 0.0460 0.0293
0.23653 0.0448 0.0281
0.23663 0.0437 0.0281
0.23673 0.0466 0.0287
0.23683 0.0448 0.0293
0.23693 0.0454 0.0281
0.23703 0.0454 0.0281
0.23713 0.0448 0.0293
0.23723 0.0448 0.0287
0.23733 0.0460 0.0281
0.23743 0.0502 0.0287
0.23753 0.0550 0.0293
0.23763 0.0532 0.0281
0.23773 0.0550 0.0281
0.23783 0.0544 0.0287
0.23793 0.0538 0.0281
0.23803 0.0550 0.0281
0.23813 0.0550 0.0287
0.23823 0.0532 0.0281
0.23833 0.0550 0.0281
0.23843 0.0550 0.0293
0.23853 0.0532 0.0287
0.23863 0.0550 0.0269
0.23873 0.0550 0.0287
0.23883 0.0532 0.0293
0.23893 0.0550 0.0281
0.23903 0.0550 0.0281
0.23913 0.0538 0.0287
0.23923 0.0544 0.0293
0.23933 0.0538 0.0281
0.23943 0.0550 0.0281
0.23952 0.0538 0.0287
0.23962 0.0544 0.0281
0.23972 0.0550 0.0287
0.23982 0.0538 0.0281
0.23992 0.0544 0.0281
0.24002 0.0538 0.0287
0.24012 0.0550 0.0281
0.24022 0.0550 0.0281
0.24032 0.0532 0.0287
0.24042 0.0544 0.0281
0.24052 0.0538 0.0281
0.24062 0.0538 0.0287
0.24072 0.0532 0.0293
0.24082 0.0532 0.0281
0.24092 0.0544 0.0281
0.24102 0.0538 0.0287
0.24112 0.0550 0.0281
0.24122 0.0544 0.0293
0.24132 0.0538 0.0281
0.24142 0.0550 0.0275
0.24152 0.0538 0.0293
0.24162 0.0544 0.0281
0.24172 0.0550 0.0287
0.24182 0.0538 0.0281
0.24192 0.0544 0.0281
0.24202 0.0538 0.0287
0.24212 0.0544 0.0281
0.24222 0.0550 0.0293
0.24232 0.0550 0.0287
0.24242 0.0550 0.0293
0.24252 0.0526 0.0281
0.24261 0.0550 0.0281
0.24271 0.0532 0.0293
0.24281 0.0550 0.0293
0.24291 0.0544 0.0275
0.24301 0.0550 0.0293
0.24311 0.0538 0.0281
0.24321 0.0550 0.0293
0.24331 0.0544 0.0293
0.24341 0.0538 0.0287
0.24351 0.0538 0.0281
0.24361 0.0562 0.0293
0.24371 0.0532 0.0293
0.24381 0.0550 0.0287
0.24391 0.0532 0.0293
0.24401 0.0550 0.0281
0.24411 0.0550 0.0293
0.24421 0.0532 0.0281
0.24431 0.0550 0.0293
0.24441 0.0538 0.0287
0.24451 0.0550 0.0281
0.24461 0.0538 0.0281
0.24471 0.0544 0.0293
0.24481 0.0550 0.0293
0.24491 0.0538 0.0287
0.24501 0.0550 0.0293
0.24511 0.0544 0.0269
0.24521 0.0538 0.0305
0.24531 0.0532 0.0263
0.24541 0.0514 0.0275
0.24551 0.0502 0.0263
0.24561 0.0508 0.0251
0.24570 0.0490 0.0263
0.24580 0.0514 0.0263
0.24590 0.0508 0.0263
0.24600 0.0502 0.0263
0.24610 0.0496 0.0251
0.24620 0.0508 0.0251
0.24630 0.0496 0.0263
0.24640 0.0508 0.0257
0.24650 0.0520 0.0263
0.24660 0.0532 0.0281
0.24670 0.0520 0.0281
0.24680 0.0526 0.0275
0.24690 0.0502 0.0263
0.24700 0.0502 0.0263
0.24710 0.0514 0.0245
0.24720 0.0496 0.0257
0.24730 0.0502 0.0263
0.24740 0.0502 0.0257
0.24750 0.0341 0.0251
0.24760 0.0377 0.0251
0.24770 0.0383 0.0263
0.24780 0.0389 0.0275
0.24790 0.0377 0.0263
0.24800 0.0383 0.0251
0.24810 0.0395 0.0275
0.24820 0.0383 0.0263
0.24830 0.0377 0.0251
0.24840 0.0341 0.0251
0.24850 0.0329 0.0245
0.24860 0.0329 0.0239
0.24870 0.0329 0.0245
0.24879 0.0335 0.0251
0.24889 0.0329 0.0257
0.24899 0.0329 0.0239
0.24909 0.0329 0.0245
0.24919 0.0329 0.0239
0.24929 0.0335 0.0257
0.24939 0.0329 0.0239
0.24949 0.0329 0.0251
0.24959 0.0329 0.0245
0.24969 0.0329 0.0251
0.24979 0.0329 0.0245
0.24989 0.0335 0.0251
0.24999 0.0329 0.0245
0.25009 0.0329 0.0239
0.25019 0.0329 0.0257
0.25029 0.0329 0.0227
0.25039 0.0335 0.0263
0.25049 0.0329 0.0245
0.25059 0.0329 0.0245
0.25069 0.0329 0.0239
0.25079 0.0395 0.0263
0.25089 0.0341 0.0263
0.25099 0.0317 0.0245
0.25109 0.0335 0.0239
0.25119 0.0329 0.0245
0.25129 0.0341 0.0239
0.25139 0.0311 0.0257
0.25149 0.0347 0.0251
0.25159 0.0329 0.0245
0.25169 0.0311 0.0239
0.25179 0.0341 0.0245
0.25188 0.0323 0.0239
0.25198 0.0335 0.0263
0.25208 0.0323 0.0245
0.25218 0.0341 0.0239
0.25228 0.0317 0.0245
0.25238 0.0329 0.0251
0.25248 0.0335 0.0245
0.25258 0.0329 0.0251
0.25268 0.0329 0.0245
0.25278 0.0329 0.0239
0.25288 0.0329 0.0257
0.25298 0.0335 0.0239
0.25308 0.0329 0.0251
0.25318 0.0329 0.0245
0.25328 0.0329 0.0245
0.25338 0.0323 0.0239
0.25348 0.0341 0.0245
0.25358 0.0317 0.0251
0.25368 0.0341 0.0251
0.25378 0.0323 0.0245
0.25388 0.0329 0.0239
0.25398 0.0335 0.0245
0.25408 0.0323 0.0251
0.25418 0.0329 0.0245
0.25428 0.0329 0.0251
0.25438 0.0335 0.0245
0.25448 0.0329 0.0239
0.25458 0.0329 0.0257
0.25468 0.0323 0.0239
0.25478 0.0329 0.0251
0.25488 0.0329 0.0245
0.25497 0.0461 0.0245
0.25507 0.0514 0.0263
0.25517 0.0490 0.0263
0.25527 0.0514 0.0257
0.25537 0.0496 0.0257
0.25547 0.0514 0.0263
0.25557 0.0496 0.0251
0.25567 0.0502 0.0251
0.25577 0.0502 0.0263
0.25587 0.0508 0.0251
0.25597 0.0502 0.0287
0.25607 0.0496 0.0263
0.25617 0.0472 0.0281
0.25627 0.0335 0.0263
0.25637 0.0317 0.0275
0.25647 0.0323 0.0269
0.25657 0.0329 0.0263
0.25667 0.0496 0.0257
0.25677 0.0293 0.0251
0.25687 0.0257 0.0275
0.25697 0.0239 0.0263
0.25707 0.0257 0.0269
0.25717 0.0233 0.0263
0.25727 0.0317 0.0263
0.25737 0.0317 0.0263
0.25747 0.0329 0.0263
0.25757 0.0335 0.0263
0.25767 0.0329 0.0263
0.25777 0.0329 0.0263
0.25787 0.0329 0.0263
0.25797 0.0341 0.0263
0.25806 0.0317 0.0263
0.25816 0.0335 0.0263
0.25826 0.0329 0.0263
0.25836 0.0317 0.0263
0.25846 0.0335 0.0263
0.25856 0.0329 0.0263
0.25866 0.0341 0.0263
0.25876 0.0329 0.0263
0.25886 0.0317 0.0263
0.25896 0.0335 0.0269
0.25906 0.0329 0.0251
0.25916 0.0329 0.0263
0.25926 0.0329 0.0275
0.25936 0.0341 0.0251
0.25946 0.0323 0.0263
0.25956 0.0329 0.0263
0.25966 0.0329 0.0275
0.25976 0.0329 0.0251
0.25986 0.0329 0.0275
0.25996 0.0329 0.0263
0.26006 0.0335 0.0251
0.26016 0.0329 0.0275
0.26026 0.0329 0.0263
0.26036 0.0425 0.0281
0.26046 0.0389 0.0293
0.26056 0.0251 0.0263
0.26066 0.0239 0.0263
0.26076 0.0257 0.0275
0.26086 0.0233 0.0269
0.26096 0.0257 0.0263
0.26106 0.0269 0.0263
0.26115 0.0281 0.0305
0.26125 0.0305 0.0281
0.26135 0.0293 0.0305
0.26145 0.0305 0.0281
0.26155 0.0293 0.0305
0.26165 0.0293 0.0281
0.26175 0.0293 0.0305
0.26185 0.0281 0.0287
0.26195 0.0251 0.0257
0.26205 0.0245 0.0263
0.26215 0.0245 0.0275
0.26225 0.0251 0.0263
0.26235 0.0245 0.0275
0.26245 0.0293 0.0263
0.26255 0.0478 0.0299
0.26265 0.0478 0.0317
0.26275 0.0472 0.0311
0.26285 0.0472 0.0305
0.26295 0.0472 0.0311
0.26305 0.0466 0.0305
0.26315 0.0472 0.0317
0.26325 0.0430 0.0323
0.26335 0.0437 0.0299
0.26345 0.0442 0.0317
0.26355 0.0430 0.0311
0.26365 0.0443 0.0317
0.26375 0.0430 0.0311
0.26385 0.0437 0.0323
0.26395 0.0442 0.0305
0.26405 0.0430 0.0323
0.26415 0.0431 0.0305
0.26424 0.0448 0.0311
0.26434 0.0383 0.0305
0.26444 0.0353 0.0281
0.26454 0.0245 0.0275
0.26464 0.0263 0.0263
0.26474 0.0251 0.0269
0.26484 0.0245 0.0263
0.26494 0.0275 0.0287
0.26504 0.0430 0.0323
0.26514 0.0442 0.0335
0.26524 0.0437 0.0329
0.26534 0.0425 0.0329
0.26544 0.0437 0.0329
0.26554 0.0436 0.0335
0.26564 0.0430 0.0323
0.26574 0.0437 0.0323
0.26584 0.0425 0.0347
0.26594 0.0437 0.0323
0.26604 0.0442 0.0323
0.26614 0.0430 0.0335
0.26624 0.0431 0.0335
0.26634 0.0442 0.0323
0.26644 0.0430 0.0341
0.26654 0.0431 0.0323
0.26664 0.0436 0.0329
0.26674 0.0431 0.0341
0.26684 0.0442 0.0323
0.26694 0.0430 0.0335
0.26704 0.0437 0.0335
0.26714 0.0442 0.0323
0.26724 0.0425 0.0335
0.26733 0.0437 0.0329
0.26743 0.0442 0.0329
0.26753 0.0437 0.0329
0.26763 0.0425 0.0335
0.26773 0.0436 0.0323
0.26783 0.0443 0.0323
0.26793 0.0430 0.0347
0.26803 0.0431 0.0335
0.26813 0.0442 0.0329
0.26823 0.0436 0.0329
0.26833 0.0431 0.0329
0.26843 0.0430 0.0323
0.26853 0.0442 0.0347
0.26863 0.0437 0.0323
0.26873 0.0442 0.0335
0.26883 0.0431 0.0323
0.26893 0.0430 0.0341
0.26903 0.0442 0.0329
0.26913 0.0431 0.0329
0.26923 0.0448 0.0335
0.26933 0.0430 0.0323
0.26943 0.0431 0.0335
0.26953 0.0442 0.0335
0.26963 0.0437 0.0323
0.26973 0.0430 0.0335
0.26983 0.0430 0.0335
0.26993 0.0443 0.0329
0.27003 0.0436 0.0335
0.27013 0.0443 0.0323
0.27023 0.0430 0.0335
0.27033 0.0430 0.0335
0.27042 0.0443 0.0323
0.27052 0.0436 0.0341
0.27062 0.0442 0.0329
0.27072 0.0437 0.0323
0.27082 0.0430 0.0341
0.27092 0.0443 0.0323
0.27102 0.0442 0.0347
0.27112 0.0430 0.0323
0.27122 0.0437 0.0341
0.27132 0.0442 0.0323
0.27142 0.0430 0.0335
0.27152 0.0437 0.0335
0.27162 0.0430 0.0323
0.27172 0.0443 0.0347
0.27182 0.0442 0.0323
0.27192 0.0436 0.0323
0.27202 0.0443 0.0341
0.27212 0.0436 0.0329
0.27222 0.0443 0.0329
0.27232 0.0442 0.0335
0.27242 0.0436 0.0347
0.27252 0.0425 0.0323
0.27262 0.0436 0.0335
0.27272 0.0442 0.0323
0.27282 0.0437 0.0329
0.27292 0.0460 0.0335
0.27302 0.0461 0.0323
0.27312 0.0472 0.0335
0.27322 0.0472 0.0323
0.27332 0.0467 0.0323
0.27342 0.0454 0.0323
0.27351 0.0472 0.0329
0.27361 0.0466 0.0323
0.27371 0.0472 0.0341
0.27381 0.0461 0.0317
0.27391 0.0466 0.0329
0.27401 0.0466 0.0323
0.27411 0.0472 0.0329
0.27421 0.0466 0.0329
0.27431 0.0455 0.0335
0.27441 0.0478 0.0323
0.27451 0.0478 0.0323
0.27461 0.0461 0.0335
0.27471 0.0472 0.0323
0.27481 0.0490 0.0347
0.27491 0.0472 0.0323
0.27501 0.0466 0.0335
0.27511 0.0472 0.0323
0.27521 0.0466 0.0335
0.27531 0.0466 0.0323
0.27541 0.0467 0.0323
0.27551 0.0478 0.0335
0.27561 0.0455 0.0323
0.27571 0.0526 0.0341
0.27581 0.0496 0.0335
0.27591 0.0467 0.0323
0.27601 0.0454 0.0323
0.27611 0.0454 0.0323
0.27621 0.0467 0.0323
0.27631 0.0454 0.0329
0.27641 0.0461 0.0323
0.27651 0.0478 0.0323
0.27660 0.0454 0.0323
0.27670 0.0335 0.0293
0.27680 0.0365 0.0293
0.27690 0.0281 0.0281
0.27700 0.0287 0.0293
0.27710 0.0281 0.0275
0.27720 0.0389 0.0305
0.27730 0.0281 0.0281
0.27740 0.0293 0.0293
0.27750 0.0341 0.0293
0.27760 0.0329 0.0305
0.27770 0.0801 0.0407
0.27780 0.0789 0.0401
0.27790 0.0520 0.0347
0.27800 0.0305 0.0299
0.27810 0.0347 0.0293
0.27820 0.0454 0.0335
0.27830 0.0425 0.0323
0.27840 0.0311 0.0287
0.27850 0.0311 0.0299
0.27860 0.0305 0.0293
0.27870 0.0311 0.0293
0.27880 0.0311 0.0287
0.27890 0.0305 0.0305
0.27900 0.0311 0.0281
0.27910 0.0311 0.0305
0.27920 0.0311 0.0293
0.27930 0.0305 0.0293
0.27940 0.0311 0.0293
0.27950 0.0299 0.0293
0.27960 0.0311 0.0293
0.27969 0.0496 0.0335
0.27979 0.0514 0.0359
0.27989 0.0514 0.0347
0.27999 0.0514 0.0341
0.28009 0.0514 0.0347
0.28019 0.0508 0.0341
0.28029 0.0514 0.0359
0.28039 0.0514 0.0353
0.28049 0.0514 0.0341
0.28059 0.0514 0.0347
0.28069 0.0514 0.0341
0.28079 0.0508 0.0353
0.28089 0.0514 0.0347
0.28099 0.0508 0.0341
0.28109 0.0508 0.0359
0.28119 0.0514 0.0341
0.28129 0.0514 0.0347
0.28139 0.0514 0.0341
0.28149 0.0514 0.0353
0.28159 0.0502 0.0353
0.28169 0.0514 0.0347
0.28179 0.0514 0.0341
0.28189 0.0514 0.0347
0.28199 0.0508 0.0353
0.28209 0.0514 0.0353
0.28219 0.0514 0.0347
0.28229 0.0514 0.0341
0.28239 0.0514 0.0347
0.28249 0.0514 0.0341
0.28259 0.0514 0.0347
0.28269 0.0508 0.0353
0.28278 0.0508 0.0353
0.28288 0.0514 0.0347
0.28298 0.0502 0.0341
0.28308 0.0514 0.0347
0.28318 0.0514 0.0353
0.28328 0.0508 0.0329
0.28338 0.0514 0.0359
0.28348 0.0514 0.0341
0.28358 0.0514 0.0353
0.28368 0.0514 0.0347
0.28378 0.0514 0.0341
0.28388 0.0508 0.0347
0.28398 0.0514 0.0353
0.28408 0.0508 0.0353
0.28418 0.0520 0.0347
0.28428 0.0496 0.0341
0.28438 0.0520 0.0347
0.28448 0.0502 0.0353
0.28458 0.0514 0.0341
0.28468 0.0508 0.0359
0.28478 0.0508 0.0341
0.28488 0.0514 0.0341
0.28498 0.0508 0.0347
0.28508 0.0520 0.0341
0.28518 0.0502 0.0359
0.28528 0.0514 0.0329
0.28538 0.0514 0.0347
0.28548 0.0514 0.0353
0.28558 0.0514 0.0347
0.28568 0.0514 0.0353
0.28578 0.0508 0.0341
0.28587 0.0514 0.0347
0.28597 0.0508 0.0341
0.28607 0.0502 0.0347
0.28617 0.0538 0.0341
0.28627 0.0544 0.0347
0.28637 0.0520 0.0341
0.28647 0.0514 0.0347
0.28657 0.0520 0.0335
0.28667 0.0526 0.0329
0.28677 0.0520 0.0347
0.28687 0.0514 0.0341
0.28697 0.0532 0.0335
0.28707 0.0514 0.0335
0.28717 0.0520 0.0341
0.28727 0.0520 0.0347
0.28737 0.0526 0.0335
0.28747 0.0520 0.0329
0.28757 0.0514 0.0347
0.28767 0.0532 0.0341
0.28777 0.0514 0.0329
0.28787 0.0532 0.0353
0.28797 0.0514 0.0335
0.28807 0.0508 0.0341
0.28817 0.0532 0.0335
0.28827 0.0514 0.0341
0.28837 0.0532 0.0335
0.28847 0.0514 0.0347
0.28857 0.0532 0.0341
0.28867 0.0514 0.0323
0.28877 0.0520 0.0347
0.28887 0.0514 0.0341
0.28896 0.0532 0.0335
0.28906 0.0520 0.0335
0.28916 0.0514 0.0341
0.28926 0.0520 0.0347
0.28936 0.0526 0.0335
0.28946 0.0514 0.0341
0.28956 0.0532 0.0335
0.28966 0.0508 0.0341
0.28976 0.0532 0.0347
0.28986 0.0514 0.0335
0.28996 0.0514 0.0329
0.29006 0.0532 0.0347
0.29016 0.0514 0.0335
0.29026 0.0532 0.0341
0.29036 0.0508 0.0335
